Student with hard logits approach
Step 79175: loss = 2.73252
Step 79180: loss = 2.97112
Step 79185: loss = 3.15562
Step 79190: loss = 2.93360
Step 79195: loss = 2.90015
Step 79200: loss = 2.99025
Step 79205: loss = 3.00946
Step 79210: loss = 2.89329
Step 79215: loss = 3.03611
Step 79220: loss = 3.06057
Step 79225: loss = 2.80166
Step 79230: loss = 2.84896
Step 79235: loss = 2.87363
Step 79240: loss = 3.08187
Step 79245: loss = 2.81233
Step 79250: loss = 2.83074
Step 79255: loss = 2.86644
Step 79260: loss = 2.71245
Step 79265: loss = 2.76409
Step 79270: loss = 3.04093
Step 79275: loss = 2.83427
Step 79280: loss = 2.88971
Step 79285: loss = 2.70579
Step 79290: loss = 2.78590
Step 79295: loss = 3.28653
Step 79300: loss = 2.85143
Step 79305: loss = 2.77691
Step 79310: loss = 2.82870
Step 79315: loss = 2.81735
Step 79320: loss = 2.95935
Step 79325: loss = 3.03302
Step 79330: loss = 3.04486
Step 79335: loss = 2.92227
Step 79340: loss = 2.78489
Step 79345: loss = 2.91390
Step 79350: loss = 2.73524
Step 79355: loss = 3.07310
Step 79360: loss = 2.85580
Step 79365: loss = 2.72870
Step 79370: loss = 2.79772
Step 79375: loss = 2.81573
Step 79380: loss = 2.88607
Step 79385: loss = 2.78995
Step 79390: loss = 2.95974
Step 79395: loss = 2.80892
Step 79400: loss = 2.83170
Step 79405: loss = 2.62854
Step 79410: loss = 2.80489
Step 79415: loss = 2.64074
Step 79420: loss = 2.70016
Step 79425: loss = 3.01155
Step 79430: loss = 2.81565
Step 79435: loss = 2.83596
Step 79440: loss = 2.54333
Step 79445: loss = 2.82732
Step 79450: loss = 2.84116
Step 79455: loss = 2.88952
Step 79460: loss = 2.62767
Step 79465: loss = 2.83418
Step 79470: loss = 2.69422
Step 79475: loss = 2.70621
Step 79480: loss = 2.79461
Step 79485: loss = 2.79791
Step 79490: loss = 2.80313
Step 79495: loss = 2.78354
Step 79500: loss = 2.62576
Step 79505: loss = 2.50353
Step 79510: loss = 2.73093
Step 79515: loss = 2.78740
Step 79520: loss = 2.76006
Step 79525: loss = 2.82482
Step 79530: loss = 2.95580
Step 79535: loss = 2.67419
Step 79540: loss = 2.78433
Step 79545: loss = 2.69851
Step 79550: loss = 2.79494
Step 79555: loss = 2.46754
Step 79560: loss = 2.63178
Training Data Eval:
  Num examples: 49920, Num correct: 6789, Precision @ 1: 0.1360
('Testing Data Eval: EPOCH->', 205)
  Num examples: 9984, Num correct: 1388, Precision @ 1: 0.1390
Step 79565: loss = 2.76942
Step 79570: loss = 3.08203
Step 79575: loss = 2.94116
Step 79580: loss = 2.87530
Step 79585: loss = 2.80193
Step 79590: loss = 2.88899
Step 79595: loss = 2.90483
Step 79600: loss = 2.60402
Step 79605: loss = 2.60565
Step 79610: loss = 3.17191
Step 79615: loss = 2.80471
Step 79620: loss = 2.86647
Step 79625: loss = 2.76918
Step 79630: loss = 2.96049
Step 79635: loss = 2.84569
Step 79640: loss = 2.93297
Step 79645: loss = 2.81197
Step 79650: loss = 2.82535
Step 79655: loss = 2.78924
Step 79660: loss = 2.85399
Step 79665: loss = 2.90607
Step 79670: loss = 3.01387
Step 79675: loss = 3.03221
Step 79680: loss = 3.09432
Step 79685: loss = 2.87368
Step 79690: loss = 2.79081
Step 79695: loss = 2.75938
Step 79700: loss = 2.69641
Step 79705: loss = 2.79589
Step 79710: loss = 2.62040
Step 79715: loss = 2.82445
Step 79720: loss = 3.03333
Step 79725: loss = 2.81171
Step 79730: loss = 2.66407
Step 79735: loss = 3.07116
Step 79740: loss = 2.96795
Step 79745: loss = 2.73723
Step 79750: loss = 2.86851
Step 79755: loss = 2.86237
Step 79760: loss = 2.88034
Step 79765: loss = 3.01363
Step 79770: loss = 2.67528
Step 79775: loss = 2.77618
Step 79780: loss = 2.91255
Step 79785: loss = 2.94200
Step 79790: loss = 2.72348
Step 79795: loss = 2.93481
Step 79800: loss = 2.79236
Step 79805: loss = 2.67836
Step 79810: loss = 2.85743
Step 79815: loss = 2.94801
Step 79820: loss = 2.74238
Step 79825: loss = 3.16638
Step 79830: loss = 2.75746
Step 79835: loss = 2.81653
Step 79840: loss = 2.83389
Step 79845: loss = 2.69327
Step 79850: loss = 2.82390
Step 79855: loss = 2.77781
Step 79860: loss = 2.98642
Step 79865: loss = 2.91053
Step 79870: loss = 2.96034
Step 79875: loss = 2.91334
Step 79880: loss = 2.97344
Step 79885: loss = 2.82075
Step 79890: loss = 2.82431
Step 79895: loss = 2.82229
Step 79900: loss = 2.74958
Step 79905: loss = 2.80198
Step 79910: loss = 2.88471
Step 79915: loss = 2.84412
Step 79920: loss = 2.94678
Step 79925: loss = 3.01423
Step 79930: loss = 2.85284
Step 79935: loss = 3.01837
Step 79940: loss = 2.69331
Step 79945: loss = 3.04117
Step 79950: loss = 2.74858
Training Data Eval:
  Num examples: 49920, Num correct: 6729, Precision @ 1: 0.1348
('Testing Data Eval: EPOCH->', 206)
  Num examples: 9984, Num correct: 1421, Precision @ 1: 0.1423
Step 79955: loss = 2.62400
Step 79960: loss = 2.70721
Step 79965: loss = 2.80509
Step 79970: loss = 2.84777
Step 79975: loss = 2.65057
Step 79980: loss = 3.01303
Step 79985: loss = 2.90344
Step 79990: loss = 2.88740
Step 79995: loss = 3.20836
Step 80000: loss = 2.89787
Step 80005: loss = 2.81576
Step 80010: loss = 2.80231
Step 80015: loss = 2.87655
Step 80020: loss = 2.75042
Step 80025: loss = 2.80381
Step 80030: loss = 2.94056
Step 80035: loss = 2.94036
Step 80040: loss = 3.00930
Step 80045: loss = 2.97885
Step 80050: loss = 2.73446
Step 80055: loss = 2.82705
Step 80060: loss = 2.94443
Step 80065: loss = 2.83759
Step 80070: loss = 2.62299
Step 80075: loss = 2.84402
Step 80080: loss = 2.93230
Step 80085: loss = 2.92711
Step 80090: loss = 2.76011
Step 80095: loss = 3.02467
Step 80100: loss = 2.87110
Step 80105: loss = 2.86588
Step 80110: loss = 2.68963
Step 80115: loss = 2.78572
Step 80120: loss = 2.94619
Step 80125: loss = 2.68841
Step 80130: loss = 2.68463
Step 80135: loss = 2.81222
Step 80140: loss = 2.62804
Step 80145: loss = 2.82670
Step 80150: loss = 2.71993
Step 80155: loss = 2.88471
Step 80160: loss = 2.82458
Step 80165: loss = 2.96833
Step 80170: loss = 2.78447
Step 80175: loss = 2.77064
Step 80180: loss = 3.13698
Step 80185: loss = 2.81056
Step 80190: loss = 3.06355
Step 80195: loss = 2.83553
Step 80200: loss = 2.85766
Step 80205: loss = 3.03033
Step 80210: loss = 2.81685
Step 80215: loss = 2.84488
Step 80220: loss = 2.90814
Step 80225: loss = 2.84211
Step 80230: loss = 2.75310
Step 80235: loss = 2.89272
Step 80240: loss = 2.88521
Step 80245: loss = 2.90567
Step 80250: loss = 2.89720
Step 80255: loss = 2.69144
Step 80260: loss = 3.07878
Step 80265: loss = 2.95593
Step 80270: loss = 2.74399
Step 80275: loss = 2.86262
Step 80280: loss = 3.30375
Step 80285: loss = 2.82054
Step 80290: loss = 2.69966
Step 80295: loss = 2.66337
Step 80300: loss = 2.76355
Step 80305: loss = 2.87977
Step 80310: loss = 2.94181
Step 80315: loss = 2.77218
Step 80320: loss = 3.06650
Step 80325: loss = 2.90596
Step 80330: loss = 2.76885
Step 80335: loss = 2.78243
Step 80340: loss = 2.88614
Training Data Eval:
  Num examples: 49920, Num correct: 6764, Precision @ 1: 0.1355
('Testing Data Eval: EPOCH->', 207)
  Num examples: 9984, Num correct: 1405, Precision @ 1: 0.1407
Step 80345: loss = 2.75693
Step 80350: loss = 3.05078
Step 80355: loss = 3.02819
Step 80360: loss = 2.71753
Step 80365: loss = 2.84890
Step 80370: loss = 2.75777
Step 80375: loss = 2.76857
Step 80380: loss = 2.82831
Step 80385: loss = 2.72067
Step 80390: loss = 2.86290
Step 80395: loss = 3.01810
Step 80400: loss = 2.98527
Step 80405: loss = 2.95918
Step 80410: loss = 2.79287
Step 80415: loss = 2.79492
Step 80420: loss = 2.81678
Step 80425: loss = 2.90400
Step 80430: loss = 2.99586
Step 80435: loss = 2.89716
Step 80440: loss = 2.82055
Step 80445: loss = 2.85532
Step 80450: loss = 2.70174
Step 80455: loss = 2.96500
Step 80460: loss = 2.84322
Step 80465: loss = 2.79786
Step 80470: loss = 2.85349
Step 80475: loss = 2.74970
Step 80480: loss = 2.72666
Step 80485: loss = 2.57192
Step 80490: loss = 2.85927
Step 80495: loss = 2.80763
Step 80500: loss = 2.75637
Step 80505: loss = 2.99741
Step 80510: loss = 2.90351
Step 80515: loss = 3.07007
Step 80520: loss = 2.96249
Step 80525: loss = 2.91792
Step 80530: loss = 2.94382
Step 80535: loss = 2.89774
Step 80540: loss = 2.65701
Step 80545: loss = 2.72833
Step 80550: loss = 2.76041
Step 80555: loss = 2.79120
Step 80560: loss = 2.82193
Step 80565: loss = 2.69537
Step 80570: loss = 2.78765
Step 80575: loss = 2.78462
Step 80580: loss = 2.48812
Step 80585: loss = 2.88086
Step 80590: loss = 2.74521
Step 80595: loss = 2.44240
Step 80600: loss = 2.66985
Step 80605: loss = 3.17786
Step 80610: loss = 2.94966
Step 80615: loss = 3.29332
Step 80620: loss = 2.97006
Step 80625: loss = 2.84587
Step 80630: loss = 2.84522
Step 80635: loss = 2.83290
Step 80640: loss = 2.75848
Step 80645: loss = 2.81131
Step 80650: loss = 2.90029
Step 80655: loss = 2.79676
Step 80660: loss = 2.87673
Step 80665: loss = 2.81323
Step 80670: loss = 2.84039
Step 80675: loss = 2.90914
Step 80680: loss = 2.84299
Step 80685: loss = 3.05302
Step 80690: loss = 2.98532
Step 80695: loss = 2.58206
Step 80700: loss = 3.08666
Step 80705: loss = 2.77046
Step 80710: loss = 2.62382
Step 80715: loss = 2.94428
Step 80720: loss = 2.91794
Step 80725: loss = 2.73534
Step 80730: loss = 2.83920
Training Data Eval:
  Num examples: 49920, Num correct: 6902, Precision @ 1: 0.1383
('Testing Data Eval: EPOCH->', 208)
  Num examples: 9984, Num correct: 1384, Precision @ 1: 0.1386
Step 80735: loss = 2.86833
Step 80740: loss = 3.08945
Step 80745: loss = 3.00582
Step 80750: loss = 2.54870
Step 80755: loss = 3.09848
Step 80760: loss = 3.17747
Step 80765: loss = 2.76364
Step 80770: loss = 2.87773
Step 80775: loss = 2.88027
Step 80780: loss = 2.69067
Step 80785: loss = 2.71061
Step 80790: loss = 3.08381
Step 80795: loss = 2.73219
Step 80800: loss = 2.86550
Step 80805: loss = 2.90503
Step 80810: loss = 2.82912
Step 80815: loss = 2.93516
Step 80820: loss = 2.80829
Step 80825: loss = 2.91041
Step 80830: loss = 2.84111
Step 80835: loss = 2.95659
Step 80840: loss = 3.00794
Step 80845: loss = 3.04762
Step 80850: loss = 2.92239
Step 80855: loss = 3.00466
Step 80860: loss = 2.86298
Step 80865: loss = 2.89469
Step 80870: loss = 2.75583
Step 80875: loss = 3.02929
Step 80880: loss = 3.02314
Step 80885: loss = 2.89748
Step 80890: loss = 2.83742
Step 80895: loss = 2.96184
Step 80900: loss = 2.86244
Step 80905: loss = 3.10764
Step 80910: loss = 2.81534
Step 80915: loss = 2.84519
Step 80920: loss = 2.95160
Step 80925: loss = 2.91264
Step 80930: loss = 2.94500
Step 80935: loss = 2.94245
Step 80940: loss = 2.67149
Step 80945: loss = 2.74906
Step 80950: loss = 2.81003
Step 80955: loss = 2.88271
Step 80960: loss = 2.81100
Step 80965: loss = 3.03806
Step 80970: loss = 2.81534
Step 80975: loss = 2.90798
Step 80980: loss = 2.78956
Step 80985: loss = 2.76548
Step 80990: loss = 2.76434
Step 80995: loss = 2.75954
Step 81000: loss = 2.74330
Step 81005: loss = 2.82889
Step 81010: loss = 2.80446
Step 81015: loss = 3.08187
Step 81020: loss = 2.68997
Step 81025: loss = 2.62253
Step 81030: loss = 2.76790
Step 81035: loss = 2.85355
Step 81040: loss = 2.89357
Step 81045: loss = 2.64852
Step 81050: loss = 2.76443
Step 81055: loss = 2.94561
Step 81060: loss = 2.69315
Step 81065: loss = 2.70944
Step 81070: loss = 2.85681
Step 81075: loss = 2.75151
Step 81080: loss = 3.03260
Step 81085: loss = 2.89441
Step 81090: loss = 2.55503
Step 81095: loss = 2.90862
Step 81100: loss = 2.77602
Step 81105: loss = 2.68007
Step 81110: loss = 2.82864
Step 81115: loss = 2.65633
Step 81120: loss = 2.78963
Training Data Eval:
  Num examples: 49920, Num correct: 6620, Precision @ 1: 0.1326
('Testing Data Eval: EPOCH->', 209)
  Num examples: 9984, Num correct: 1326, Precision @ 1: 0.1328
Step 81125: loss = 3.13502
Step 81130: loss = 2.96298
Step 81135: loss = 2.73824
Step 81140: loss = 2.87395
Step 81145: loss = 2.94038
Step 81150: loss = 2.77055
Step 81155: loss = 2.85563
Step 81160: loss = 3.02478
Step 81165: loss = 3.04149
Step 81170: loss = 2.79881
Step 81175: loss = 2.99065
Step 81180: loss = 2.84107
Step 81185: loss = 2.88498
Step 81190: loss = 2.87560
Step 81195: loss = 2.96038
Step 81200: loss = 2.69100
Step 81205: loss = 2.83443
Step 81210: loss = 2.69285
Step 81215: loss = 2.81778
Step 81220: loss = 2.83153
Step 81225: loss = 2.77247
Step 81230: loss = 2.71996
Step 81235: loss = 2.93178
Step 81240: loss = 3.05318
Step 81245: loss = 2.91433
Step 81250: loss = 2.87988
Step 81255: loss = 2.87306
Step 81260: loss = 2.86386
Step 81265: loss = 2.85566
Step 81270: loss = 2.84286
Step 81275: loss = 2.85078
Step 81280: loss = 3.02447
Step 81285: loss = 3.15299
Step 81290: loss = 3.06320
Step 81295: loss = 2.83450
Step 81300: loss = 2.83988
Step 81305: loss = 2.76521
Step 81310: loss = 2.90351
Step 81315: loss = 2.84813
Step 81320: loss = 2.96446
Step 81325: loss = 2.99274
Step 81330: loss = 2.84225
Step 81335: loss = 2.88959
Step 81340: loss = 2.72989
Step 81345: loss = 2.69871
Step 81350: loss = 3.07153
Step 81355: loss = 2.78673
Step 81360: loss = 2.79057
Step 81365: loss = 2.78785
Step 81370: loss = 2.99250
Step 81375: loss = 2.83307
Step 81380: loss = 2.81015
Step 81385: loss = 2.60702
Step 81390: loss = 2.69263
Step 81395: loss = 3.06327
Step 81400: loss = 2.62114
Step 81405: loss = 2.86960
Step 81410: loss = 2.98012
Step 81415: loss = 2.73391
Step 81420: loss = 2.99088
Step 81425: loss = 2.97623
Step 81430: loss = 2.73307
Step 81435: loss = 2.87521
Step 81440: loss = 3.27247
Step 81445: loss = 2.91040
Step 81450: loss = 2.89261
Step 81455: loss = 2.90112
Step 81460: loss = 2.88091
Step 81465: loss = 2.79507
Step 81470: loss = 2.73029
Step 81475: loss = 3.05688
Step 81480: loss = 2.89704
Step 81485: loss = 2.69924
Step 81490: loss = 2.83034
Step 81495: loss = 2.79434
Step 81500: loss = 2.72324
Step 81505: loss = 2.79025
Step 81510: loss = 2.87652
Training Data Eval:
  Num examples: 49920, Num correct: 6718, Precision @ 1: 0.1346
('Testing Data Eval: EPOCH->', 210)
  Num examples: 9984, Num correct: 1431, Precision @ 1: 0.1433
Step 81515: loss = 2.90127
Step 81520: loss = 2.72853
Step 81525: loss = 3.23631
Step 81530: loss = 2.89040
Step 81535: loss = 2.88058
Step 81540: loss = 2.74734
Step 81545: loss = 2.80077
Step 81550: loss = 2.80395
Step 81555: loss = 2.54131
Step 81560: loss = 2.65072
Step 81565: loss = 2.71985
Step 81570: loss = 2.79989
Step 81575: loss = 2.81343
Step 81580: loss = 2.72656
Step 81585: loss = 2.57512
Step 81590: loss = 3.04978
Step 81595: loss = 3.04939
Step 81600: loss = 2.72606
Step 81605: loss = 2.71850
Step 81610: loss = 2.70404
Step 81615: loss = 3.23106
Step 81620: loss = 2.87833
Step 81625: loss = 2.90815
Step 81630: loss = 2.93842
Step 81635: loss = 2.59973
Step 81640: loss = 2.80790
Step 81645: loss = 2.90881
Step 81650: loss = 2.82536
Step 81655: loss = 2.79902
Step 81660: loss = 2.97974
Step 81665: loss = 2.95375
Step 81670: loss = 3.01824
Step 81675: loss = 2.85081
Step 81680: loss = 2.62646
Step 81685: loss = 2.76715
Step 81690: loss = 2.79099
Step 81695: loss = 2.83596
Step 81700: loss = 2.85468
Step 81705: loss = 2.98492
Step 81710: loss = 2.69309
Step 81715: loss = 2.80860
Step 81720: loss = 2.83665
Step 81725: loss = 2.87464
Step 81730: loss = 2.79678
Step 81735: loss = 2.84529
Step 81740: loss = 2.86827
Step 81745: loss = 2.77010
Step 81750: loss = 2.99747
Step 81755: loss = 2.86850
Step 81760: loss = 2.86694
Step 81765: loss = 3.03621
Step 81770: loss = 2.71600
Step 81775: loss = 2.75210
Step 81780: loss = 2.84353
Step 81785: loss = 2.78012
Step 81790: loss = 2.69122
Step 81795: loss = 2.87049
Step 81800: loss = 2.93644
Step 81805: loss = 2.67183
Step 81810: loss = 2.90054
Step 81815: loss = 2.58207
Step 81820: loss = 3.00288
Step 81825: loss = 3.09438
Step 81830: loss = 2.69052
Step 81835: loss = 2.92749
Step 81840: loss = 2.68923
Step 81845: loss = 2.87009
Step 81850: loss = 2.80652
Step 81855: loss = 2.98645
Step 81860: loss = 2.78212
Step 81865: loss = 2.98899
Step 81870: loss = 2.88570
Step 81875: loss = 2.86688
Step 81880: loss = 2.91460
Step 81885: loss = 2.95582
Step 81890: loss = 2.71261
Step 81895: loss = 3.05858
Step 81900: loss = 3.00158
Training Data Eval:
  Num examples: 49920, Num correct: 6653, Precision @ 1: 0.1333
('Testing Data Eval: EPOCH->', 211)
  Num examples: 9984, Num correct: 1341, Precision @ 1: 0.1343
Step 81905: loss = 2.80682
Step 81910: loss = 2.88841
Step 81915: loss = 2.76667
Step 81920: loss = 2.97689
Step 81925: loss = 2.83694
Step 81930: loss = 2.93832
Step 81935: loss = 2.94630
Step 81940: loss = 2.84545
Step 81945: loss = 2.81596
Step 81950: loss = 2.87561
Step 81955: loss = 2.67462
Step 81960: loss = 3.06815
Step 81965: loss = 2.73738
Step 81970: loss = 2.81275
Step 81975: loss = 2.95337
Step 81980: loss = 2.83931
Step 81985: loss = 2.89550
Step 81990: loss = 2.84949
Step 81995: loss = 2.81421
Step 82000: loss = 2.89935
Step 82005: loss = 2.94295
Step 82010: loss = 3.02960
Step 82015: loss = 2.77840
Step 82020: loss = 3.12868
Step 82025: loss = 2.78841
Step 82030: loss = 2.75438
Step 82035: loss = 2.84500
Step 82040: loss = 2.85773
Step 82045: loss = 3.03891
Step 82050: loss = 3.07384
Step 82055: loss = 3.16442
Step 82060: loss = 2.89149
Step 82065: loss = 2.91567
Step 82070: loss = 3.05341
Step 82075: loss = 2.93234
Step 82080: loss = 3.04465
Step 82085: loss = 2.74220
Step 82090: loss = 3.05281
Step 82095: loss = 2.83269
Step 82100: loss = 2.70925
Step 82105: loss = 2.68367
Step 82110: loss = 2.72735
Step 82115: loss = 2.92180
Step 82120: loss = 3.02303
Step 82125: loss = 2.84722
Step 82130: loss = 3.16927
Step 82135: loss = 2.99727
Step 82140: loss = 2.91371
Step 82145: loss = 2.92842
Step 82150: loss = 2.91456
Step 82155: loss = 2.89075
Step 82160: loss = 2.85926
Step 82165: loss = 2.68897
Step 82170: loss = 2.93156
Step 82175: loss = 2.90392
Step 82180: loss = 2.73192
Step 82185: loss = 2.93098
Step 82190: loss = 2.78158
Step 82195: loss = 2.94352
Step 82200: loss = 3.09233
Step 82205: loss = 3.09083
Step 82210: loss = 3.00053
Step 82215: loss = 2.67853
Step 82220: loss = 2.85448
Step 82225: loss = 2.80019
Step 82230: loss = 2.75747
Step 82235: loss = 3.03559
Step 82240: loss = 2.74886
Step 82245: loss = 2.89772
Step 82250: loss = 2.99965
Step 82255: loss = 2.99133
Step 82260: loss = 2.89684
Step 82265: loss = 2.84487
Step 82270: loss = 2.88494
Step 82275: loss = 2.88088
Step 82280: loss = 2.88314
Step 82285: loss = 3.09489
Step 82290: loss = 3.21356
Training Data Eval:
  Num examples: 49920, Num correct: 6767, Precision @ 1: 0.1356
('Testing Data Eval: EPOCH->', 212)
  Num examples: 9984, Num correct: 1441, Precision @ 1: 0.1443
Step 82295: loss = 2.83384
Step 82300: loss = 2.72908
Step 82305: loss = 2.93100
Step 82310: loss = 2.93554
Step 82315: loss = 2.81844
Step 82320: loss = 2.71623
Step 82325: loss = 3.02391
Step 82330: loss = 2.74339
Step 82335: loss = 2.73745
Step 82340: loss = 2.86519
Step 82345: loss = 2.86672
Step 82350: loss = 2.89210
Step 82355: loss = 2.77344
Step 82360: loss = 2.89268
Step 82365: loss = 2.81949
Step 82370: loss = 2.78515
Step 82375: loss = 2.98144
Step 82380: loss = 2.97038
Step 82385: loss = 2.85683
Step 82390: loss = 2.85327
Step 82395: loss = 2.84628
Step 82400: loss = 2.87097
Step 82405: loss = 2.80381
Step 82410: loss = 2.73103
Step 82415: loss = 2.64753
Step 82420: loss = 3.06801
Step 82425: loss = 3.05403
Step 82430: loss = 2.90611
Step 82435: loss = 2.83415
Step 82440: loss = 2.79681
Step 82445: loss = 2.90250
Step 82450: loss = 2.85454
Step 82455: loss = 2.91113
Step 82460: loss = 2.99370
Step 82465: loss = 2.89289
Step 82470: loss = 2.76020
Step 82475: loss = 2.97672
Step 82480: loss = 2.98497
Step 82485: loss = 3.07268
Step 82490: loss = 3.20017
Step 82495: loss = 2.47695
Step 82500: loss = 2.79768
Step 82505: loss = 2.99892
Step 82510: loss = 2.81368
Step 82515: loss = 2.83952
Step 82520: loss = 2.91498
Step 82525: loss = 2.80476
Step 82530: loss = 2.66855
Step 82535: loss = 2.96937
Step 82540: loss = 2.78025
Step 82545: loss = 3.01199
Step 82550: loss = 2.96341
Step 82555: loss = 2.92613
Step 82560: loss = 2.81476
Step 82565: loss = 2.95955
Step 82570: loss = 2.82066
Step 82575: loss = 2.82714
Step 82580: loss = 2.99988
Step 82585: loss = 2.76650
Step 82590: loss = 3.04286
Step 82595: loss = 2.58590
Step 82600: loss = 3.03022
Step 82605: loss = 3.04701
Step 82610: loss = 3.05463
Step 82615: loss = 2.81524
Step 82620: loss = 3.17538
Step 82625: loss = 2.96608
Step 82630: loss = 2.91023
Step 82635: loss = 2.84751
Step 82640: loss = 3.02171
Step 82645: loss = 2.72035
Step 82650: loss = 2.91845
Step 82655: loss = 2.86500
Step 82660: loss = 2.88235
Step 82665: loss = 2.78836
Step 82670: loss = 2.87271
Step 82675: loss = 2.71887
Step 82680: loss = 2.80585
Training Data Eval:
  Num examples: 49920, Num correct: 6844, Precision @ 1: 0.1371
('Testing Data Eval: EPOCH->', 213)
  Num examples: 9984, Num correct: 1376, Precision @ 1: 0.1378
Step 82685: loss = 2.66837
Step 82690: loss = 2.91807
Step 82695: loss = 2.89589
Step 82700: loss = 2.91724
Step 82705: loss = 2.70445
Step 82710: loss = 2.87722
Step 82715: loss = 2.93865
Step 82720: loss = 2.98622
Step 82725: loss = 2.92756
Step 82730: loss = 2.93870
Step 82735: loss = 2.87587
Step 82740: loss = 2.85826
Step 82745: loss = 2.76308
Step 82750: loss = 2.66689
Step 82755: loss = 3.03317
Step 82760: loss = 3.03476
Step 82765: loss = 3.10917
Step 82770: loss = 3.06206
Step 82775: loss = 2.95395
Step 82780: loss = 2.85592
Step 82785: loss = 2.85523
Step 82790: loss = 2.81640
Step 82795: loss = 2.76959
Step 82800: loss = 2.80814
Step 82805: loss = 2.95143
Step 82810: loss = 2.52924
Step 82815: loss = 2.87180
Step 82820: loss = 3.05122
Step 82825: loss = 2.87381
Step 82830: loss = 3.00667
Step 82835: loss = 2.93492
Step 82840: loss = 2.76208
Step 82845: loss = 2.66862
Step 82850: loss = 2.71627
Step 82855: loss = 2.84480
Step 82860: loss = 2.63627
Step 82865: loss = 2.81038
Step 82870: loss = 2.72898
Step 82875: loss = 2.71897
Step 82880: loss = 3.01480
Step 82885: loss = 2.83960
Step 82890: loss = 2.71826
Step 82895: loss = 2.89578
Step 82900: loss = 2.68995
Step 82905: loss = 2.96170
Step 82910: loss = 2.99509
Step 82915: loss = 2.70417
Step 82920: loss = 2.79685
Step 82925: loss = 3.09180
Step 82930: loss = 2.84449
Step 82935: loss = 2.90017
Step 82940: loss = 2.89321
Step 82945: loss = 3.08108
Step 82950: loss = 2.92974
Step 82955: loss = 2.57544
Step 82960: loss = 2.76897
Step 82965: loss = 2.73803
Step 82970: loss = 2.77413
Step 82975: loss = 2.84625
Step 82980: loss = 2.83094
Step 82985: loss = 2.65350
Step 82990: loss = 3.19054
Step 82995: loss = 2.81182
Step 83000: loss = 2.85674
Step 83005: loss = 3.01106
Step 83010: loss = 2.97882
Step 83015: loss = 2.84194
Step 83020: loss = 3.02311
Step 83025: loss = 2.74672
Step 83030: loss = 2.75781
Step 83035: loss = 3.00535
Step 83040: loss = 2.89059
Step 83045: loss = 2.87147
Step 83050: loss = 2.72563
Step 83055: loss = 2.89783
Step 83060: loss = 2.94795
Step 83065: loss = 2.93473
Step 83070: loss = 2.82878
Training Data Eval:
  Num examples: 49920, Num correct: 6766, Precision @ 1: 0.1355
('Testing Data Eval: EPOCH->', 214)
  Num examples: 9984, Num correct: 1438, Precision @ 1: 0.1440
Step 83075: loss = 2.80920
Step 83080: loss = 2.78512
Step 83085: loss = 2.76456
Step 83090: loss = 2.58301
Step 83095: loss = 2.66130
Step 83100: loss = 2.68878
Step 83105: loss = 2.81576
Step 83110: loss = 3.02441
Step 83115: loss = 3.01576
Step 83120: loss = 2.96936
Step 83125: loss = 3.09904
Step 83130: loss = 2.78672
Step 83135: loss = 3.09944
Step 83140: loss = 2.68077
Step 83145: loss = 2.67149
Step 83150: loss = 2.82888
Step 83155: loss = 2.91326
Step 83160: loss = 2.73385
Step 83165: loss = 2.97732
Step 83170: loss = 2.86786
Step 83175: loss = 2.94858
Step 83180: loss = 2.98489
Step 83185: loss = 2.85979
Step 83190: loss = 2.79084
Step 83195: loss = 2.84797
Step 83200: loss = 2.84920
Step 83205: loss = 2.57136
Step 83210: loss = 2.94838
Step 83215: loss = 2.87875
Step 83220: loss = 2.99299
Step 83225: loss = 2.54812
Step 83230: loss = 2.93750
Step 83235: loss = 2.87645
Step 83240: loss = 2.87340
Step 83245: loss = 2.64027
Step 83250: loss = 2.86899
Step 83255: loss = 2.79995
Step 83260: loss = 3.05991
Step 83265: loss = 2.81180
Step 83270: loss = 2.72627
Step 83275: loss = 2.67728
Step 83280: loss = 2.64647
Step 83285: loss = 2.80774
Step 83290: loss = 2.95280
Step 83295: loss = 2.93541
Step 83300: loss = 2.90352
Step 83305: loss = 2.90068
Step 83310: loss = 2.92753
Step 83315: loss = 3.10101
Step 83320: loss = 3.02151
Step 83325: loss = 2.93644
Step 83330: loss = 2.86405
Step 83335: loss = 2.82093
Step 83340: loss = 2.97625
Step 83345: loss = 2.87994
Step 83350: loss = 2.87175
Step 83355: loss = 2.91623
Step 83360: loss = 2.76500
Step 83365: loss = 2.75947
Step 83370: loss = 2.84691
Step 83375: loss = 2.95198
Step 83380: loss = 2.72471
Step 83385: loss = 3.03740
Step 83390: loss = 2.67735
Step 83395: loss = 2.98300
Step 83400: loss = 2.90359
Step 83405: loss = 2.92893
Step 83410: loss = 2.97471
Step 83415: loss = 2.79364
Step 83420: loss = 2.82299
Step 83425: loss = 2.90860
Step 83430: loss = 2.94398
Step 83435: loss = 2.90050
Step 83440: loss = 3.06396
Step 83445: loss = 2.97861
Step 83450: loss = 2.80389
Step 83455: loss = 2.83851
Step 83460: loss = 2.61998
Training Data Eval:
  Num examples: 49920, Num correct: 6980, Precision @ 1: 0.1398
('Testing Data Eval: EPOCH->', 215)
  Num examples: 9984, Num correct: 1420, Precision @ 1: 0.1422
Step 83465: loss = 2.81866
Step 83470: loss = 2.89372
Step 83475: loss = 3.02180
Step 83480: loss = 2.84331
