Student with multiple layers approach
Step 215940: loss = 0.14206
Step 215945: loss = 0.01039
Step 215950: loss = 0.04685
Step 215955: loss = 0.04821
Step 215960: loss = 0.10183
Step 215965: loss = 0.03773
Step 215970: loss = 0.00795
Step 215975: loss = 0.07053
Step 215980: loss = 0.00405
Step 215985: loss = 0.00171
Step 215990: loss = 0.02492
Step 215995: loss = 0.13458
Step 216000: loss = 0.03393
Training Data Eval:
  Num examples: 50000, Num correct: 49161, Precision @ 1: 0.9832
('Testing Data Eval: EPOCH->', 217)
  Num examples: 10000, Num correct: 7258, Precision @ 1: 0.7258
Step 216005: loss = 0.02432
Step 216010: loss = 0.00305
Step 216015: loss = 0.06692
Step 216020: loss = 0.05752
Step 216025: loss = 0.00893
Step 216030: loss = 0.00122
Step 216035: loss = 0.03130
Step 216040: loss = 0.15401
Step 216045: loss = 0.00945
Step 216050: loss = 0.05186
Step 216055: loss = 0.00191
Step 216060: loss = 0.01645
Step 216065: loss = 0.01124
Step 216070: loss = 0.01288
Step 216075: loss = 0.07849
Step 216080: loss = 0.00619
Step 216085: loss = 0.13454
Step 216090: loss = 0.01153
Step 216095: loss = 0.01385
Step 216100: loss = 0.01319
Step 216105: loss = 0.04500
Step 216110: loss = 0.01478
Step 216115: loss = 0.00300
Step 216120: loss = 0.09544
Step 216125: loss = 0.01293
Step 216130: loss = 0.00438
Step 216135: loss = 0.01839
Step 216140: loss = 0.01397
Step 216145: loss = 0.00924
Step 216150: loss = 0.04672
Step 216155: loss = 0.87083
Step 216160: loss = 0.08673
Step 216165: loss = 0.05228
Step 216170: loss = 0.08647
Step 216175: loss = 0.02575
Step 216180: loss = 0.02460
Step 216185: loss = 0.02034
Step 216190: loss = 0.04412
Step 216195: loss = 0.04412
Step 216200: loss = 0.00438
Step 216205: loss = 0.10003
Step 216210: loss = 0.05280
Step 216215: loss = 0.05228
Step 216220: loss = 0.00275
Step 216225: loss = 0.01229
Step 216230: loss = 0.00776
Step 216235: loss = 0.15053
Step 216240: loss = 0.00765
Step 216245: loss = 0.47823
Step 216250: loss = 0.14415
Step 216255: loss = 0.08380
Step 216260: loss = 0.05041
Step 216265: loss = 0.01941
Step 216270: loss = 0.04930
Step 216275: loss = 0.07391
Step 216280: loss = 0.03386
Step 216285: loss = 0.02183
Step 216290: loss = 0.02892
Step 216295: loss = 0.00870
Step 216300: loss = 0.03794
Step 216305: loss = 0.02397
Step 216310: loss = 0.00451
Step 216315: loss = 0.00711
Step 216320: loss = 0.01792
Step 216325: loss = 0.01878
Step 216330: loss = 0.06685
Step 216335: loss = 0.01849
Step 216340: loss = 0.00112
Step 216345: loss = 0.01572
Step 216350: loss = 0.07669
Step 216355: loss = 0.04980
Step 216360: loss = 0.05196
Step 216365: loss = 0.00538
Step 216370: loss = 0.11383
Step 216375: loss = 0.02205
Step 216380: loss = 0.07255
Step 216385: loss = 0.08219
Step 216390: loss = 0.26655
Step 216395: loss = 0.01951
Step 216400: loss = 0.06702
Step 216405: loss = 0.06456
Step 216410: loss = 0.16548
Step 216415: loss = 0.01677
Step 216420: loss = 0.03703
Step 216425: loss = 0.18589
Step 216430: loss = 0.03110
Step 216435: loss = 0.18065
Step 216440: loss = 0.19549
Step 216445: loss = 0.02950
Step 216450: loss = 0.03732
Step 216455: loss = 0.14619
Step 216460: loss = 0.11332
Step 216465: loss = 0.09802
Step 216470: loss = 0.00536
Step 216475: loss = 0.09444
Step 216480: loss = 0.01127
Step 216485: loss = 0.05767
Step 216490: loss = 0.02299
Step 216495: loss = 0.11851
Step 216500: loss = 0.01272
Step 216505: loss = 0.03023
Step 216510: loss = 0.00754
Step 216515: loss = 0.01972
Step 216520: loss = 0.07720
Step 216525: loss = 0.01478
Step 216530: loss = 0.00887
Step 216535: loss = 0.02911
Step 216540: loss = 0.07348
Step 216545: loss = 0.00429
Step 216550: loss = 0.01209
Step 216555: loss = 0.03125
Step 216560: loss = 0.08679
Step 216565: loss = 0.12668
Step 216570: loss = 0.19112
Step 216575: loss = 0.12000
Step 216580: loss = 0.08839
Step 216585: loss = 0.15333
Step 216590: loss = 0.01798
Step 216595: loss = 0.01509
Step 216600: loss = 0.09993
Step 216605: loss = 0.01489
Step 216610: loss = 0.11512
Step 216615: loss = 0.00471
Step 216620: loss = 0.03497
Step 216625: loss = 0.08888
Step 216630: loss = 0.00903
Step 216635: loss = 0.13264
Step 216640: loss = 0.08503
Step 216645: loss = 0.05565
Step 216650: loss = 0.00978
Step 216655: loss = 0.00307
Step 216660: loss = 0.08291
Step 216665: loss = 0.09719
Step 216670: loss = 0.00820
Step 216675: loss = 0.05360
Step 216680: loss = 0.02154
Step 216685: loss = 0.01077
Step 216690: loss = 0.01242
Step 216695: loss = 0.00922
Step 216700: loss = 0.02457
Step 216705: loss = 0.05471
Step 216710: loss = 0.00419
Step 216715: loss = 0.15388
Step 216720: loss = 0.10405
Step 216725: loss = 0.01660
Step 216730: loss = 0.01339
Step 216735: loss = 0.02424
Step 216740: loss = 0.03409
Step 216745: loss = 0.00752
Step 216750: loss = 0.02871
Step 216755: loss = 0.03076
Step 216760: loss = 0.07520
Step 216765: loss = 0.00579
Step 216770: loss = 0.00236
Step 216775: loss = 0.01668
Step 216780: loss = 0.02264
Step 216785: loss = 0.01426
Step 216790: loss = 0.03238
Step 216795: loss = 0.13132
Step 216800: loss = 0.02918
Step 216805: loss = 0.02942
Step 216810: loss = 0.03229
Step 216815: loss = 0.08478
Step 216820: loss = 0.05963
Step 216825: loss = 0.01537
Step 216830: loss = 0.00260
Step 216835: loss = 0.03749
Step 216840: loss = 0.10218
Step 216845: loss = 0.03662
Step 216850: loss = 0.07212
Step 216855: loss = 0.05157
Step 216860: loss = 0.03653
Step 216865: loss = 0.00321
Step 216870: loss = 0.00958
Step 216875: loss = 0.09805
Step 216880: loss = 0.00301
Step 216885: loss = 0.05857
Step 216890: loss = 0.01877
Step 216895: loss = 0.01768
Step 216900: loss = 0.06016
Step 216905: loss = 0.06919
Step 216910: loss = 0.22956
Step 216915: loss = 0.01956
Step 216920: loss = 0.06696
Step 216925: loss = 0.03613
Step 216930: loss = 0.01178
Step 216935: loss = 0.05917
Step 216940: loss = 0.00967
Step 216945: loss = 0.01612
Step 216950: loss = 0.02643
Step 216955: loss = 0.07622
Step 216960: loss = 0.11239
Step 216965: loss = 0.11955
Step 216970: loss = 0.02272
Step 216975: loss = 0.01216
Step 216980: loss = 0.07571
Step 216985: loss = 0.08577
Step 216990: loss = 0.03827
Step 216995: loss = 0.12156
Step 217000: loss = 0.09427
Training Data Eval:
  Num examples: 50000, Num correct: 48959, Precision @ 1: 0.9792
('Testing Data Eval: EPOCH->', 218)
  Num examples: 10000, Num correct: 7221, Precision @ 1: 0.7221
Step 217005: loss = 0.12119
Step 217010: loss = 0.00132
Step 217015: loss = 0.03290
Step 217020: loss = 0.00606
Step 217025: loss = 0.07728
Step 217030: loss = 0.02595
Step 217035: loss = 0.13191
Step 217040: loss = 0.04492
Step 217045: loss = 0.00823
Step 217050: loss = 0.05253
Step 217055: loss = 0.11915
Step 217060: loss = 0.06111
Step 217065: loss = 0.06569
Step 217070: loss = 0.10871
Step 217075: loss = 0.18084
Step 217080: loss = 0.20447
Step 217085: loss = 0.05949
Step 217090: loss = 0.09511
Step 217095: loss = 0.03745
Step 217100: loss = 0.05191
Step 217105: loss = 0.04299
Step 217110: loss = 0.06121
Step 217115: loss = 0.11815
Step 217120: loss = 0.33074
Step 217125: loss = 0.05100
Step 217130: loss = 0.01348
Step 217135: loss = 0.01907
Step 217140: loss = 0.00485
Step 217145: loss = 0.00780
Step 217150: loss = 0.10429
Step 217155: loss = 0.00804
Step 217160: loss = 0.09146
Step 217165: loss = 0.04580
Step 217170: loss = 0.02747
Step 217175: loss = 0.04327
Step 217180: loss = 0.13814
Step 217185: loss = 0.03147
Step 217190: loss = 0.09143
Step 217195: loss = 0.01984
Step 217200: loss = 0.08517
Step 217205: loss = 0.03958
Step 217210: loss = 0.01239
Step 217215: loss = 0.09140
Step 217220: loss = 0.05361
Step 217225: loss = 0.06298
Step 217230: loss = 0.00108
Step 217235: loss = 0.01504
Step 217240: loss = 0.00787
Step 217245: loss = 0.07296
Step 217250: loss = 0.08807
Step 217255: loss = 0.03948
Step 217260: loss = 0.02698
Step 217265: loss = 0.01374
Step 217270: loss = 0.00613
Step 217275: loss = 0.20118
Step 217280: loss = 0.02764
Step 217285: loss = 0.19191
Step 217290: loss = 0.01554
Step 217295: loss = 0.01201
Step 217300: loss = 0.05318
Step 217305: loss = 0.02478
Step 217310: loss = 0.00660
Step 217315: loss = 0.11649
Step 217320: loss = 0.01296
Step 217325: loss = 0.00698
Step 217330: loss = 0.05934
Step 217335: loss = 0.12301
Step 217340: loss = 0.00928
Step 217345: loss = 0.07342
Step 217350: loss = 0.07292
Step 217355: loss = 0.01831
Step 217360: loss = 0.14442
Step 217365: loss = 0.37635
Step 217370: loss = 0.00841
Step 217375: loss = 0.01231
Step 217380: loss = 0.03956
Step 217385: loss = 0.21232
Step 217390: loss = 0.20853
Step 217395: loss = 0.00361
Step 217400: loss = 0.02025
Step 217405: loss = 0.25152
Step 217410: loss = 0.03628
Step 217415: loss = 0.01288
Step 217420: loss = 0.08240
Step 217425: loss = 0.14166
Step 217430: loss = 0.10483
Step 217435: loss = 0.07285
Step 217440: loss = 0.00982
Step 217445: loss = 0.04706
Step 217450: loss = 0.05865
Step 217455: loss = 0.03506
Step 217460: loss = 0.05906
Step 217465: loss = 0.05471
Step 217470: loss = 0.05633
Step 217475: loss = 0.04297
Step 217480: loss = 0.00452
Step 217485: loss = 0.02278
Step 217490: loss = 0.05130
Step 217495: loss = 0.00584
Step 217500: loss = 0.01076
Step 217505: loss = 0.02325
Step 217510: loss = 0.11288
Step 217515: loss = 0.04744
Step 217520: loss = 0.01205
Step 217525: loss = 0.05882
Step 217530: loss = 0.04255
Step 217535: loss = 0.00885
Step 217540: loss = 0.00346
Step 217545: loss = 0.03076
Step 217550: loss = 0.09846
Step 217555: loss = 0.14563
Step 217560: loss = 0.00109
Step 217565: loss = 0.10356
Step 217570: loss = 0.14953
Step 217575: loss = 0.20020
Step 217580: loss = 0.24683
Step 217585: loss = 0.27844
Step 217590: loss = 0.01340
Step 217595: loss = 0.09177
Step 217600: loss = 0.01443
Step 217605: loss = 0.02765
Step 217610: loss = 0.01198
Step 217615: loss = 0.01793
Step 217620: loss = 0.00886
Step 217625: loss = 0.02122
Step 217630: loss = 0.00111
Step 217635: loss = 0.09519
Step 217640: loss = 0.00505
Step 217645: loss = 0.11730
Step 217650: loss = 0.04335
Step 217655: loss = 0.15119
Step 217660: loss = 0.01337
Step 217665: loss = 0.00793
Step 217670: loss = 0.43368
Step 217675: loss = 0.00115
Step 217680: loss = 0.00957
Step 217685: loss = 0.02110
Step 217690: loss = 0.14919
Step 217695: loss = 0.02418
Step 217700: loss = 0.00459
Step 217705: loss = 0.07638
Step 217710: loss = 0.05410
Step 217715: loss = 0.03701
Step 217720: loss = 0.36743
Step 217725: loss = 0.12094
Step 217730: loss = 0.02286
Step 217735: loss = 0.10189
Step 217740: loss = 0.00759
Step 217745: loss = 0.10245
Step 217750: loss = 0.09113
Step 217755: loss = 0.00931
Step 217760: loss = 0.18476
Step 217765: loss = 0.09301
Step 217770: loss = 0.10023
Step 217775: loss = 0.01539
Step 217780: loss = 0.00636
Step 217785: loss = 0.06569
Step 217790: loss = 0.03979
Step 217795: loss = 0.20751
Step 217800: loss = 0.00357
Step 217805: loss = 0.15730
Step 217810: loss = 0.02876
Step 217815: loss = 0.03578
Step 217820: loss = 0.05858
Step 217825: loss = 0.01477
Step 217830: loss = 0.00661
Step 217835: loss = 0.01787
Step 217840: loss = 0.11561
Step 217845: loss = 0.05348
Step 217850: loss = 0.00624
Step 217855: loss = 0.03886
Step 217860: loss = 0.00885
Step 217865: loss = 0.04555
Step 217870: loss = 0.03513
Step 217875: loss = 0.09941
Step 217880: loss = 0.00699
Step 217885: loss = 0.05459
Step 217890: loss = 0.01680
Step 217895: loss = 0.03646
Step 217900: loss = 0.16472
Step 217905: loss = 0.01142
Step 217910: loss = 0.00810
Step 217915: loss = 0.07072
Step 217920: loss = 0.12713
Step 217925: loss = 0.09327
Step 217930: loss = 0.08706
Step 217935: loss = 0.14964
Step 217940: loss = 0.02052
Step 217945: loss = 0.00739
Step 217950: loss = 0.15538
Step 217955: loss = 0.04452
Step 217960: loss = 0.04453
Step 217965: loss = 0.16015
Step 217970: loss = 0.04073
Step 217975: loss = 0.11588
Step 217980: loss = 0.08375
Step 217985: loss = 0.00792
Step 217990: loss = 0.07618
Step 217995: loss = 0.00896
Step 218000: loss = 0.01104
Training Data Eval:
  Num examples: 50000, Num correct: 49276, Precision @ 1: 0.9855
('Testing Data Eval: EPOCH->', 219)
  Num examples: 10000, Num correct: 7311, Precision @ 1: 0.7311
Step 218005: loss = 0.05055
Step 218010: loss = 0.02439
Step 218015: loss = 0.16452
Step 218020: loss = 0.03313
Step 218025: loss = 0.03266
Step 218030: loss = 0.11305
Step 218035: loss = 0.00843
Step 218040: loss = 0.00878
Step 218045: loss = 0.03198
Step 218050: loss = 0.03856
Step 218055: loss = 0.00794
Step 218060: loss = 0.03099
Step 218065: loss = 0.00707
Step 218070: loss = 0.01310
Step 218075: loss = 0.02497
Step 218080: loss = 0.01852
Step 218085: loss = 0.17992
Step 218090: loss = 0.00403
Step 218095: loss = 0.00342
Step 218100: loss = 0.00657
Step 218105: loss = 0.01606
Step 218110: loss = 0.01007
Step 218115: loss = 0.02692
Step 218120: loss = 0.10457
Step 218125: loss = 0.00575
Step 218130: loss = 0.02052
Step 218135: loss = 0.00443
Step 218140: loss = 0.04802
Step 218145: loss = 0.01648
Step 218150: loss = 0.01792
Step 218155: loss = 0.07227
Step 218160: loss = 0.00889
Step 218165: loss = 0.02053
Step 218170: loss = 0.01780
Step 218175: loss = 0.12848
Step 218180: loss = 0.02465
Step 218185: loss = 0.01162
Step 218190: loss = 0.01448
Step 218195: loss = 0.10062
Step 218200: loss = 0.01600
Step 218205: loss = 0.14096
Step 218210: loss = 0.00624
Step 218215: loss = 0.15474
Step 218220: loss = 0.00589
Step 218225: loss = 0.05502
Step 218230: loss = 0.03931
Step 218235: loss = 0.01146
Step 218240: loss = 0.02224
Step 218245: loss = 0.08274
Step 218250: loss = 0.00926
Step 218255: loss = 0.05735
Step 218260: loss = 0.08753
Step 218265: loss = 0.02456
Step 218270: loss = 0.00577
Step 218275: loss = 0.01446
Step 218280: loss = 0.01477
Step 218285: loss = 0.01200
Step 218290: loss = 0.03985
Step 218295: loss = 0.04881
Step 218300: loss = 0.06595
Step 218305: loss = 0.11382
Step 218310: loss = 0.02057
Step 218315: loss = 0.12921
Step 218320: loss = 0.02223
Step 218325: loss = 0.10834
Step 218330: loss = 0.16104
Step 218335: loss = 0.01079
Step 218340: loss = 0.08343
Step 218345: loss = 0.00081
Step 218350: loss = 0.12529
Step 218355: loss = 0.00199
Step 218360: loss = 0.00097
Step 218365: loss = 0.00109
Step 218370: loss = 0.11876
Step 218375: loss = 0.00259
Step 218380: loss = 0.00798
Step 218385: loss = 0.09993
Step 218390: loss = 0.10324
Step 218395: loss = 0.02864
Step 218400: loss = 0.25210
Step 218405: loss = 0.25795
Step 218410: loss = 0.00992
Step 218415: loss = 0.00613
Step 218420: loss = 0.02998
Step 218425: loss = 0.04293
Step 218430: loss = 0.05852
Step 218435: loss = 0.10090
Step 218440: loss = 0.00545
Step 218445: loss = 0.01441
Step 218450: loss = 0.02072
Step 218455: loss = 0.00516
Step 218460: loss = 0.04602
Step 218465: loss = 0.03907
Step 218470: loss = 0.01636
Step 218475: loss = 0.00303
Step 218480: loss = 0.11250
Step 218485: loss = 0.08614
Step 218490: loss = 0.03776
Step 218495: loss = 0.02441
Step 218500: loss = 0.00774
Step 218505: loss = 0.04568
Step 218510: loss = 0.06475
Step 218515: loss = 0.07087
Step 218520: loss = 0.01415
Step 218525: loss = 0.01385
Step 218530: loss = 0.05683
Step 218535: loss = 0.15682
Step 218540: loss = 0.00564
Step 218545: loss = 0.00512
Step 218550: loss = 0.08983
Step 218555: loss = 0.07001
Step 218560: loss = 0.01012
Step 218565: loss = 0.08300
Step 218570: loss = 0.08327
Step 218575: loss = 0.09245
Step 218580: loss = 0.01649
Step 218585: loss = 0.02624
Step 218590: loss = 0.05642
Step 218595: loss = 0.07847
Step 218600: loss = 0.01660
Step 218605: loss = 0.02435
Step 218610: loss = 0.05518
Step 218615: loss = 0.03023
Step 218620: loss = 0.08803
Step 218625: loss = 0.03174
Step 218630: loss = 0.00459
Step 218635: loss = 0.22660
Step 218640: loss = 0.00438
Step 218645: loss = 0.00164
Step 218650: loss = 0.04442
Step 218655: loss = 0.01856
Step 218660: loss = 0.08882
Step 218665: loss = 0.02793
Step 218670: loss = 0.01745
Step 218675: loss = 0.02476
Step 218680: loss = 0.01215
Step 218685: loss = 0.09005
Step 218690: loss = 0.00916
Step 218695: loss = 0.00318
Step 218700: loss = 0.01333
Step 218705: loss = 0.00718
Step 218710: loss = 0.05326
Step 218715: loss = 0.03761
Step 218720: loss = 0.01729
Step 218725: loss = 0.01638
Step 218730: loss = 0.18355
Step 218735: loss = 0.01185
Step 218740: loss = 0.08370
Step 218745: loss = 0.06144
Step 218750: loss = 0.09231
Step 218755: loss = 0.04597
Step 218760: loss = 0.25323
Step 218765: loss = 0.00614
Step 218770: loss = 0.12001
Step 218775: loss = 0.02523
Step 218780: loss = 0.04066
Step 218785: loss = 0.04288
Step 218790: loss = 0.00556
Step 218795: loss = 0.00458
Step 218800: loss = 0.01467
Step 218805: loss = 0.01645
Step 218810: loss = 0.00248
Step 218815: loss = 0.03211
Step 218820: loss = 0.00282
Step 218825: loss = 0.14299
Step 218830: loss = 0.00152
Step 218835: loss = 0.03487
Step 218840: loss = 0.08399
Step 218845: loss = 0.09295
Step 218850: loss = 0.00442
Step 218855: loss = 0.08291
Step 218860: loss = 0.08364
Step 218865: loss = 0.01513
Step 218870: loss = 0.01782
Step 218875: loss = 0.00163
Step 218880: loss = 0.01134
Step 218885: loss = 0.00766
Step 218890: loss = 0.06185
Step 218895: loss = 0.11447
Step 218900: loss = 0.00619
Step 218905: loss = 0.04429
Step 218910: loss = 0.01583
Step 218915: loss = 0.01845
Step 218920: loss = 0.08270
Step 218925: loss = 0.03809
Step 218930: loss = 0.04363
Step 218935: loss = 0.05240
Step 218940: loss = 0.21459
Step 218945: loss = 0.06302
Step 218950: loss = 0.20829
Step 218955: loss = 0.07141
Step 218960: loss = 0.01407
Step 218965: loss = 0.01153
Step 218970: loss = 0.01341
Step 218975: loss = 0.26839
Step 218980: loss = 0.04836
Step 218985: loss = 0.03354
Step 218990: loss = 0.01332
Step 218995: loss = 0.01195
Step 219000: loss = 0.06671
Training Data Eval:
  Num examples: 50000, Num correct: 49118, Precision @ 1: 0.9824
('Testing Data Eval: EPOCH->', 220)
  Num examples: 10000, Num correct: 7265, Precision @ 1: 0.7265
Step 219005: loss = 0.03405
Step 219010: loss = 0.08144
Step 219015: loss = 0.08450
Step 219020: loss = 0.02903
Step 219025: loss = 0.06578
Step 219030: loss = 0.11280
Step 219035: loss = 0.01916
Step 219040: loss = 0.01632
Step 219045: loss = 0.07632
Step 219050: loss = 0.03855
Step 219055: loss = 0.08331
Step 219060: loss = 0.01116
Step 219065: loss = 0.01793
Step 219070: loss = 0.01301
Step 219075: loss = 0.03678
Step 219080: loss = 0.01458
Step 219085: loss = 0.01233
Step 219090: loss = 0.00404
Step 219095: loss = 0.00153
Step 219100: loss = 0.05411
Step 219105: loss = 0.01313
Step 219110: loss = 0.10179
Step 219115: loss = 0.00887
Step 219120: loss = 0.00750
Step 219125: loss = 0.00832
Step 219130: loss = 0.05936
Step 219135: loss = 0.05459
Step 219140: loss = 0.02936
Step 219145: loss = 0.00827
Step 219150: loss = 0.09433
Step 219155: loss = 0.12380
Step 219160: loss = 0.08409
Step 219165: loss = 0.00178
Step 219170: loss = 0.00309
Step 219175: loss = 0.04680
Step 219180: loss = 0.00944
Step 219185: loss = 0.07377
Step 219190: loss = 0.01838
Step 219195: loss = 0.00295
Step 219200: loss = 0.00448
Step 219205: loss = 0.04683
Step 219210: loss = 0.05590
Step 219215: loss = 0.28690
Step 219220: loss = 0.21347
Step 219225: loss = 0.16713
Step 219230: loss = 0.01353
Step 219235: loss = 0.00376
Step 219240: loss = 0.02904
Step 219245: loss = 0.04292
Step 219250: loss = 0.09141
Step 219255: loss = 0.01852
Step 219260: loss = 0.01234
Step 219265: loss = 0.00878
Step 219270: loss = 0.06038
Step 219275: loss = 0.00396
Step 219280: loss = 0.07085
Step 219285: loss = 0.11215
Step 219290: loss = 0.02186
Step 219295: loss = 0.07640
Step 219300: loss = 0.05725
Step 219305: loss = 0.05192
Step 219310: loss = 0.02435
Step 219315: loss = 0.00740
Step 219320: loss = 0.08828
Step 219325: loss = 0.07281
Step 219330: loss = 0.04767
Step 219335: loss = 0.00977
Step 219340: loss = 0.01973
Step 219345: loss = 0.04758
Step 219350: loss = 0.01576
Step 219355: loss = 0.19474
Step 219360: loss = 0.05531
Step 219365: loss = 0.14896
Step 219370: loss = 0.01743
Step 219375: loss = 0.00527
Step 219380: loss = 0.00813
Step 219385: loss = 0.05364
Step 219390: loss = 0.01509
Step 219395: loss = 0.10524
Step 219400: loss = 0.09252
Step 219405: loss = 0.01372
Step 219410: loss = 0.00386
Step 219415: loss = 0.02958
Step 219420: loss = 0.02578
Step 219425: loss = 0.07406
Step 219430: loss = 0.04178
Step 219435: loss = 0.05154
Step 219440: loss = 0.00808
Step 219445: loss = 0.04894
Step 219450: loss = 0.01079
Step 219455: loss = 0.00531
Step 219460: loss = 0.26155
Step 219465: loss = 0.26330
Step 219470: loss = 0.08448
Step 219475: loss = 0.05098
Step 219480: loss = 0.00101
Step 219485: loss = 0.02064
Step 219490: loss = 0.11794
Step 219495: loss = 0.06331
Step 219500: loss = 0.01714
Step 219505: loss = 0.02659
Step 219510: loss = 0.08627
Step 219515: loss = 0.20093
Step 219520: loss = 0.02602
Step 219525: loss = 0.00907
Step 219530: loss = 0.02103
Step 219535: loss = 0.08952
Step 219540: loss = 0.04333
Step 219545: loss = 0.13652
Step 219550: loss = 0.02733
Step 219555: loss = 0.16253
Step 219560: loss = 0.04558
Step 219565: loss = 0.03732
Step 219570: loss = 0.04030
Step 219575: loss = 0.13784
Step 219580: loss = 0.02665
Step 219585: loss = 0.00489
Step 219590: loss = 0.01291
Step 219595: loss = 0.00202
Step 219600: loss = 0.04148
Step 219605: loss = 0.01860
Step 219610: loss = 0.00579
Step 219615: loss = 0.08119
Step 219620: loss = 0.47743
Step 219625: loss = 0.02749
Step 219630: loss = 0.00123
Step 219635: loss = 0.00677
Step 219640: loss = 0.04937
Step 219645: loss = 0.08850
Step 219650: loss = 0.14622
Step 219655: loss = 0.06391
Step 219660: loss = 0.10332
Step 219665: loss = 0.06090
Step 219670: loss = 0.02104
Step 219675: loss = 0.10313
Step 219680: loss = 0.18577
Step 219685: loss = 0.15210
Step 219690: loss = 0.07647
Step 219695: loss = 0.05132
Step 219700: loss = 0.03929
Step 219705: loss = 0.02764
Step 219710: loss = 0.14636
Step 219715: loss = 0.27237
Step 219720: loss = 0.04989
Step 219725: loss = 0.01350
Step 219730: loss = 0.06847
Step 219735: loss = 0.08218
Step 219740: loss = 0.09057
Step 219745: loss = 0.10379
Step 219750: loss = 0.07464
Step 219755: loss = 0.03827
Step 219760: loss = 0.01514
Step 219765: loss = 0.09975
Step 219770: loss = 0.08533
Step 219775: loss = 0.00987
Step 219780: loss = 0.08124
Step 219785: loss = 0.00977
Step 219790: loss = 0.00586
Step 219795: loss = 0.24015
Step 219800: loss = 0.01407
Step 219805: loss = 0.15615
Step 219810: loss = 0.04026
Step 219815: loss = 0.03185
Step 219820: loss = 0.02501
Step 219825: loss = 0.12476
Step 219830: loss = 0.02892
Step 219835: loss = 0.02314
Step 219840: loss = 0.17649
Step 219845: loss = 0.11690
Step 219850: loss = 0.16885
Step 219855: loss = 0.04465
Step 219860: loss = 0.21244
Step 219865: loss = 0.01221
Step 219870: loss = 0.05759
Step 219875: loss = 0.04914
Step 219880: loss = 0.06831
Step 219885: loss = 0.13187
Step 219890: loss = 0.20711
Step 219895: loss = 0.02398
Step 219900: loss = 0.02377
Step 219905: loss = 0.00580
Step 219910: loss = 0.03387
Step 219915: loss = 0.06588
Step 219920: loss = 0.02498
Step 219925: loss = 0.04136
Step 219930: loss = 0.21319
Step 219935: loss = 0.02441
Step 219940: loss = 0.03824
Step 219945: loss = 0.05382
Step 219950: loss = 0.01041
Step 219955: loss = 0.06070
Step 219960: loss = 0.07260
Step 219965: loss = 0.16921
Step 219970: loss = 0.02211
Step 219975: loss = 0.09397
Step 219980: loss = 0.07037
Step 219985: loss = 0.00394
Step 219990: loss = 0.02921
Step 219995: loss = 0.04631
Step 220000: loss = 0.07897
Training Data Eval:
  Num examples: 50000, Num correct: 49230, Precision @ 1: 0.9846
('Testing Data Eval: EPOCH->', 221)
  Num examples: 10000, Num correct: 7250, Precision @ 1: 0.7250
Step 220005: loss = 0.09375
Step 220010: loss = 0.02428
Step 220015: loss = 0.01287
Step 220020: loss = 0.01200
Step 220025: loss = 0.14369
Step 220030: loss = 0.03651
Step 220035: loss = 0.03054
Step 220040: loss = 0.13738
Step 220045: loss = 0.18182
Step 220050: loss = 0.00435
Step 220055: loss = 0.25227
Step 220060: loss = 0.00427
Step 220065: loss = 0.00507
Step 220070: loss = 0.00166
Step 220075: loss = 0.00428
Step 220080: loss = 0.16772
Step 220085: loss = 0.05793
Step 220090: loss = 0.01801
Step 220095: loss = 0.00963
Step 220100: loss = 0.05608
Step 220105: loss = 0.04736
Step 220110: loss = 0.05305
Step 220115: loss = 0.14832
Step 220120: loss = 0.03977
Step 220125: loss = 0.00702
Step 220130: loss = 0.28602
Step 220135: loss = 0.00602
Step 220140: loss = 0.05792
Step 220145: loss = 0.01588
Step 220150: loss = 0.00199
Step 220155: loss = 0.00415
Step 220160: loss = 0.14002
Step 220165: loss = 0.06508
Step 220170: loss = 0.01739
Step 220175: loss = 0.02207
Step 220180: loss = 0.08492
Step 220185: loss = 0.00172
Step 220190: loss = 0.04045
Step 220195: loss = 0.10174
Step 220200: loss = 0.02028
Step 220205: loss = 0.00353
Step 220210: loss = 0.01204
Step 220215: loss = 0.06939
Step 220220: loss = 0.01551
Step 220225: loss = 0.00318
Step 220230: loss = 0.02691
Step 220235: loss = 0.06049
Step 220240: loss = 0.07261
Step 220245: loss = 0.00480
Step 220250: loss = 0.02678
Step 220255: loss = 0.01160
Step 220260: loss = 0.02090
Step 220265: loss = 0.00555
Step 220270: loss = 0.13316
Step 220275: loss = 0.10886
Step 220280: loss = 0.02459
Step 220285: loss = 0.36247
Step 220290: loss = 0.04632
Step 220295: loss = 0.16612
Step 220300: loss = 0.17571
Step 220305: loss = 0.28144
Step 220310: loss = 0.08569
Step 220315: loss = 0.14114
Step 220320: loss = 0.00219
Step 220325: loss = 0.08248
Step 220330: loss = 0.02381
Step 220335: loss = 0.04444
Step 220340: loss = 0.03004
Step 220345: loss = 0.06482
Step 220350: loss = 0.12797
Step 220355: loss = 0.06748
Step 220360: loss = 0.01111
Step 220365: loss = 0.19504
Step 220370: loss = 0.01661
Step 220375: loss = 0.06982
Step 220380: loss = 0.04978
Step 220385: loss = 0.02512
Step 220390: loss = 0.11135
Step 220395: loss = 0.01110
Step 220400: loss = 0.28647
Step 220405: loss = 0.07418
Step 220410: loss = 0.11913
Step 220415: loss = 0.00378
Step 220420: loss = 0.00362
Step 220425: loss = 0.01509
Step 220430: loss = 0.19965
Step 220435: loss = 0.04842
